번호,시간,회사명,종목코드,공시제목,제출인,접수일자
919,16:54,이크레더블,092130,주식등의대량보유상황보고서(약식),피델리티 매니지먼트 앤 리서치 컴퍼니 엘엘씨,2020-03-27
920,16:55,하나금융11호스팩,284620,[정정]증권신고서(합병),하나금융11호기업인수목적,2020-03-27
921,16:55,인콘,083640,정기주주총회결과,인콘,2020-03-27
922,16:55,우리조명,037400,정기주주총회결과,우리조명,2020-03-27
923,16:55,와이솔,122990,대표이사변경,와이솔,2020-03-27
924,16:56,메디톡스,086900,사외이사의선임ㆍ해임또는중도퇴임에관한신고,메디톡스,2020-03-27
925,16:56,유틸렉스,263050,사외이사의선임ㆍ해임또는중도퇴임에관한신고,유틸렉스,2020-03-27
926,16:56,레이,228670,[연결포함]사업보고서(일반법인),레이,2020-03-27
927,16:56,윌링스,313760,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
928,16:56,대유,290380,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
929,16:56,린드먼아시아,277070,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
930,16:56,에스에스알,275630,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
931,16:56,시스웍,269620,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
932,16:56,배럴,267790,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
933,16:56,세종메디칼,258830,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
934,16:56,영화테크,265560,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
935,16:56,야스,255440,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
936,16:56,블러썸엠앤씨,263920,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
937,16:56,보라티알,250000,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
938,16:56,케이피에스,256940,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
939,16:56,DSC인베스트먼트,241520,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
940,16:56,브이원텍,251630,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
941,16:56,자이글,234920,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
942,16:56,휴온스,243070,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
943,16:56,와이아이케이,232140,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
944,16:56,힘스,238490,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
945,16:56,솔트웍스,230980,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
946,16:56,세원,234100,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
947,16:56,오스테오닉,226400,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
948,16:56,MP한강,219550,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
949,16:56,올릭스,226950,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
950,16:56,디딤,217620,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
951,16:56,이엑스티,226360,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
952,16:56,에스디생명공학,217480,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
953,16:56,미래생명자원,218150,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
954,16:56,휴메딕스,200670,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
955,16:56,켐온,217600,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
956,16:56,화이브라더스코리아,204630,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
957,16:56,디에이테크놀로지,196490,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
958,16:56,애니젠,196300,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
959,16:56,아이진,185490,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
960,16:56,서전기전,189860,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
961,16:56,큐브엔터,182360,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
962,16:56,엔케이맥스,182400,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
963,16:56,엠아이텍,179290,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
964,16:56,유티아이,179900,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
965,16:56,램테크놀러지,171010,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
966,16:56,파버나인,177830,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
967,16:56,제로투세븐,159580,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
968,16:56,코아스템,166480,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
969,16:56,아시아종묘,154030,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
970,16:56,와이엠씨,155650,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
971,16:56,마이크로프랜드,147760,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
972,16:56,하이로닉,149980,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
973,16:56,알에스오토메이션,140670,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
974,16:56,유니트론텍,142210,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
975,16:56,메지온,140410,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
976,16:56,대창스틸,140520,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
977,16:56,피앤이솔루션,131390,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
978,16:56,이퓨쳐,134060,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
979,16:56,에코캡,128540,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
980,16:56,시큐브,131090,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
981,16:56,남화산업,111710,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
982,16:56,동양피엔에프,104460,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
983,16:56,우리넷,115440,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
984,16:56,인터파크,108790,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
985,16:56,대성파인텍,104040,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
986,16:56,NHN벅스,104200,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
987,16:56,펄어비스,263750,[연결포함]사업보고서(일반법인),펄어비스,2020-03-27
988,16:56,아이엠,101390,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
989,16:56,이지케어텍,099750,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
990,16:56,동방선기,099410,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
991,16:56,마이크로컨텍솔,098120,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
992,16:56,알에프세미,096610,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
993,16:56,제이엠티,094970,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
994,16:56,참좋은여행,094850,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
995,16:56,푸른기술,094940,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
996,16:56,동운아나텍,094170,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
997,16:56,슈프리마에이치큐,094840,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
998,16:56,풍강,093380,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
999,16:56,매커스,093520,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1000,16:56,남화토건,091590,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1001,16:56,덕신하우징,090410,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1002,16:56,나노캠텍,091970,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1003,16:56,케이씨티,089150,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1004,16:56,연이정보통신,090740,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1005,16:56,루트로닉,085370,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1006,16:56,코세스,089890,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1007,16:56,휴온스글로벌,084110,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1008,16:56,제이티,089790,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1009,16:56,에프엔에스테크,083500,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1010,16:56,알티캐스트,085810,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1011,16:56,코스나인,082660,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1012,16:56,비에이치아이,083650,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1013,16:56,성창오토텍,080470,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1014,16:56,우리바이오,082850,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1015,16:56,웰크론한텍,076080,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1016,16:56,젬백스,082270,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1017,16:56,해성옵틱스,076610,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1018,16:56,에프알텍,073540,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1019,16:56,엘엠에스,073110,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1020,16:56,빛샘전자,072950,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1021,16:56,에이테크솔루션,071670,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1022,16:56,체리부로,066360,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1023,16:56,하츠,066130,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1024,16:56,필링크,064800,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1025,16:56,에프앤리퍼블릭,064090,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1026,16:56,국일신동,060480,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1027,16:56,메타바이오메드,059210,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1028,16:56,큐렉소,060280,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1029,16:56,한컴위드,054920,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1030,16:56,제이웨이,058420,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1031,16:56,삼보모터스,053700,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1032,16:56,삼진엘앤디,054090,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1033,16:56,나라엠앤디,051490,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1034,16:56,아이앤씨,052860,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1035,16:56,승일,049830,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1036,16:56,파인디앤씨,049120,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1037,16:56,기가레인,049080,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1038,16:56,SM C&C,048550,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1039,16:56,메디포럼제약,047920,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1040,16:56,우원개발,046940,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1041,16:56,삼화네트웍스,046390,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1042,16:56,정원엔시스,045510,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1043,16:56,조광ILI,044060,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1044,16:56,큐브앤컴퍼니,043090,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1045,16:56,인포뱅크,039290,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1046,16:56,한국팩키지,037230,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1047,16:56,파워넷,037030,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1048,16:56,대성미생물,036480,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1049,16:56,예림당,036000,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1050,16:56,프럼파스트,035200,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1051,16:56,블루콤,033560,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1052,16:56,디케이디앤아이,033310,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1053,16:56,소프트센,032680,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1054,16:56,드래곤플라이,030350,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1055,16:56,아이즈비전,031310,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1056,16:56,신라에스지,025870,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1057,16:56,대성창투,027830,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1058,16:56,풍국주정,023900,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1059,16:56,서울전자통신,027040,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1060,16:56,KCC건설,021320,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1061,16:57,피에스엠씨,024850,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1062,16:57,리더스코스메틱,016100,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1063,16:57,플레이위드,023770,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1064,16:57,유니크,011320,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1065,16:57,대호피앤씨,021040,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1066,16:57,한일사료,005860,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1067,16:57,헝셩그룹,900270,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1068,16:57,원익큐브,014190,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1069,16:57,휴마시스,205470,매매거래정지 예고,시장감시위원회,2020-03-27
1070,16:57,모헨즈,006920,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1071,16:57,크리스탈,083790,투자경고종목지정,시장감시위원회,2020-03-27
1072,16:57,중앙에너비스,000440,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1073,16:57,동양파일,228340,[투자주의]투자경고종목 지정예고,시장감시위원회,2020-03-27
1074,16:57,컬러레이,900310,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
1075,16:57,수젠텍,253840,매매거래 정지 및 재개(투자위험종목 최초지정),시장감시위원회,2020-03-27
1076,16:57,수젠텍,253840,투자위험종목 지정,시장감시위원회,2020-03-27
1077,16:57,EDGC,245620,[투자주의]투자경고종목 지정예고,시장감시위원회,2020-03-27
1078,16:57,씨유메디칼,115480,[투자주의]투자경고종목 지정예고,시장감시위원회,2020-03-27
1079,16:57,와이오엠,066430,[투자주의]투자경고종목 지정예고,시장감시위원회,2020-03-27
1080,16:57,미코,059090,[투자주의]투자경고종목 지정예고,시장감시위원회,2020-03-27
1081,16:57,YBM넷,057030,[투자주의]투자경고종목 지정예고,시장감시위원회,2020-03-27
1082,16:57,SV인베스트먼트,289080,[투자주의]단일계좌 거래량 상위종목,시장감시위원회,2020-03-27
1083,16:57,전진바이오팜,110020,[투자주의]종가급변종목,시장감시위원회,2020-03-27
1084,16:57,티라유텍,322180,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1085,16:57,윌링스,313760,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1086,16:57,대유,290380,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1087,16:57,린드먼아시아,277070,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1088,16:57,에스에스알,275630,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1089,16:57,시스웍,269620,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1090,16:57,SG,255220,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1091,16:57,브이원텍,251630,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1092,16:57,TS인베스트먼트,246690,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1093,16:57,DSC인베스트먼트,241520,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1094,16:57,솔트웍스,230980,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1095,16:57,아우딘퓨쳐스,227610,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1096,16:57,오스테오닉,226400,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1097,16:57,이엑스티,226360,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1098,16:57,본느,226340,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1099,16:57,미래생명자원,218150,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1100,16:57,네오오토,212560,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1101,16:57,썸에이지,208640,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1102,16:57,화이브라더스코리아,204630,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1103,16:57,웹스,196700,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1104,16:57,디티앤씨,187220,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1105,16:57,애니젠,196300,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1106,16:57,파버나인,177830,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1107,16:57,엠아이텍,179290,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1108,16:57,솔루에타,154040,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1109,16:57,대창스틸,140520,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1110,16:57,이퓨쳐,134060,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1111,16:57,NHN벅스,104200,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1112,16:57,인터로조,119610,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1113,16:57,알에프세미,096610,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1114,16:57,조이맥스,101730,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1115,16:57,푸른기술,094940,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1116,16:57,효성오앤비,097870,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1117,16:57,매커스,093520,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1118,16:57,알티캐스트,085810,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1119,16:57,제이엠티,094970,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1120,16:57,루트로닉,085370,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1121,16:57,우리바이오,082850,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1122,16:57,슈프리마에이치큐,094840,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1123,16:57,디이엔티,079810,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1124,16:57,풍강,093380,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1125,16:57,빛샘전자,072950,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1126,16:57,비에이치아이,083650,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1127,16:57,DMS,068790,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1128,16:57,성창오토텍,080470,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1129,16:57,체리부로,066360,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1130,16:57,웰크론한텍,076080,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1131,16:57,에프앤리퍼블릭,064090,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1132,16:57,에이테크솔루션,071670,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1133,16:57,아이컴포넌트,059100,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1134,16:57,팬엔터테인먼트,068050,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1135,16:57,CS,065770,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1136,16:57,티엘아이,062860,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1137,16:57,큐렉소,060280,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1138,16:57,제이웨이,058420,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1139,16:57,한컴위드,054920,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1140,16:57,삼진엘앤디,054090,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1141,16:57,프리엠스,053160,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1142,16:57,아이앤씨,052860,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1143,16:57,삼화네트웍스,046390,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1144,16:57,나라엠앤디,051490,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1145,16:57,디지아이,043360,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1146,16:57,조광ILI,044060,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1147,16:57,루멘스,038060,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1148,16:57,케이엘넷,039420,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1149,16:57,파워넷,037030,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1150,16:57,EG,037370,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1151,16:57,프럼파스트,035200,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1152,16:57,심텍홀딩스,036710,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1153,16:57,블루콤,033560,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1154,16:57,디케이디앤아이,033310,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1155,16:57,피델릭스,032580,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1156,16:57,서울전자통신,027040,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1157,16:57,유성티엔에스,024800,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1158,16:57,KCC건설,021320,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1159,16:57,대호피앤씨,021040,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1160,16:57,글로본,019660,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1161,16:57,베뉴지,019010,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1162,16:57,리더스코스메틱,016100,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1163,16:57,원익큐브,014190,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1164,16:57,경동제약,011040,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
